"adverts"	"sales"	"airplay"	"attract"	"residuals"	"standardized.residuals"	"studentized.residuals"	"cooks.distance"	"dfbeta.(Intercept)"	"dfbeta.adverts"	"dfbeta.airplay"	"dfbeta.attract"	"dffit"	"leverage"	"covariance.ratios"
1423.568	290	26	7	30.6162367224617	0.656607013889275	0.655651355052862	0.00213427492757133	-0.135003513955035	0.000546249541404541	-0.00396331709888073	0.00952507398702968	0.0922619485328018	0.0194170678617125	1.03175386834012
715.678	220	28	7	13.9705052593363	0.2974872573205	0.296794403235286	0.000118545017236064	0.00226702346017753	2.86395689522322e-05	-3.82525496549092e-05	0.0075945670552839	0.0217249600766268	0.00532949183719645	1.02428790442588
777.237	230	37	8	-22.6480814314313	-0.483668639077895	-0.482721374201001	0.000655592325486403	0.495281033591687	-5.01844309611554e-05	-0.00577577425286605	-0.0620565911521468	-0.0511087814541023	0.0110855366832847	1.02719398639628
509.43	220	32	5	40.1808004046532	0.85983538026204	0.8592612261974	0.00283104947834492	1.31987205560076	-7.178810085783e-05	0.010583651811776	-0.201304833204495	0.106344156036021	0.0150860354292147	1.02075725854541
964.11	240	34	7	-7.32215264625429	-0.156179790092755	-0.155790557114296	5.33126569624756e-05	0.0375229005415116	-5.13068798103338e-05	-0.00138049012460222	-0.000733631154103236	-0.0145667093499868	0.00866683017505397	1.02908203710347
583.627	260	30	7	58.4447809646575	1.24452498411241	1.24628009535014	0.00207761438155057	0.00633510116171627	-5.69775953644664e-05	0.00452806764428444	0.0292382024696824	0.0912902731149184	0.00533695667286477	0.994094575220254
923.373	170	15	7	-9.88312128428122	-0.211317997934779	-0.210802247289478	0.000152515170499647	-0.0564846942853236	-7.54535359120838e-05	0.00471987873907425	-0.0113800730019647	-0.0246391242115344	0.0134774300553819	1.03367254802069
344.392	130	23	7	-27.6758216961781	-0.589943700082878	-0.588959952133861	0.000649188573040087	-0.162389821391893	0.000156168949827821	0.00412857737213973	-0.0275494472860951	-0.0508733838967973	0.00740596040239136	1.02100239394326
1095.578	270	31	8	10.5341494674474	0.225205565975611	0.224659395969364	0.000169508422803882	-0.222594988546153	0.000101792010564579	0.000201128318612182	0.0307085072441297	0.0259759299295198	0.0131924512342088	1.03324616350131
100.025	140	21	5	31.9747491222261	0.685232694533605	0.684302576617312	0.0021466127012893	1.35445111902519	-0.000317807165504084	-0.00298808321445751	-0.135039422424759	0.0925373251903865	0.0179583909839579	1.02941221937799
30.425	60	28	1	-21.3439024224566	-0.477460922026658	-0.476518553518393	0.00624195323698828	-2.458771529941	0.000233713369217331	-0.00879232564620865	0.360200352594399	-0.157700196129757	0.0987116875680386	1.12719849756171
1080.342	210	18	7	6.69031708467164	0.143072936397227	0.142714940319278	7.15474220289061e-05	0.0187186273431144	7.25419725430197e-05	-0.00257004614136983	0.00610136447187927	0.0168748118910949	0.0137882507361249	1.03450889869184
799.899	210	28	7	-3.17857959991474	-0.0677014279834268	-0.067529288999601	6.71529724716986e-06	0.00160642181262879	-1.23400320774792e-05	2.94830638279844e-05	-0.00159843077810993	-0.00516960028125444	0.00582628668111945	1.02655669446704
1071.752	240	37	8	-37.6479357115077	-0.805293001522956	-0.804568178591571	0.00234387487037139	0.914611544375374	-0.000326834293369426	-0.00876406628100655	-0.0980428121965584	-0.096740011363769	0.0142512448510917	1.0217916437944
893.355	210	26	6	6.70960972611434	0.143102235064092	0.142744168728725	4.3880812154095e-05	0.109848261382049	4.41095265631185e-05	-0.000219989885492864	-0.0143374265030774	0.0132153686668121	0.00849836246482157	1.02898938074226
283.161	200	30	8	12.8634496346704	0.274814216186551	0.274165088847771	0.000226182556369959	-0.180958441754208	-0.000103473525503351	0.000608226987439557	0.0432637137317765	0.0300076860366207	0.0118377447296715	1.03130726998912
917.017	140	10	7	-22.5064674830542	-0.482569225908232	-0.481622807507174	0.00112508827585992	-0.193269311354041	-0.000178485762876204	0.0147888869273654	-0.0322700595566581	-0.0669531041886018	0.018958960426239	1.03546028908806
234.568	90	21	7	-51.618580317502	-1.10152767667313	-1.10213080113267	0.00293860368296568	-0.405703429347707	0.000407603667758898	0.0109030028896099	-0.0598462343453195	-0.108477141150115	0.00959451923216392	1.00527563292143
456.897	120	18	9	-52.5613335066223	-1.13011501392191	-1.13091900598849	0.00797993135463896	1.35124493834752	0.000202110964259672	0.0235858368594296	-0.353531732840249	-0.178788026877777	0.024383332922638	1.0191777272772
206.973	100	14	7	-15.7042073738196	-0.335981918229487	-0.335220272416965	0.00041948759120603	-0.188579354428059	0.000125542612085277	0.00718243856829656	-0.0244846130476917	-0.0408699328655985	0.014646683000818	1.03345854869734
1294.099	360	38	7	71.1970881041336	1.52539226298683	1.53060844415306	0.0103331137927837	-0.715207048512528	0.000997863462192287	0.0217847332158741	-0.0198912367898682	0.203999060526602	0.0174534489634152	0.990344602518189
826.859	180	36	6	-51.3201406455831	-1.09574827681366	-1.09631250088997	0.00323406209541051	-0.585362967115972	-0.000223535091406059	-0.0166310481918005	0.135996175849283	-0.113796195499129	0.0106593957514528	1.00662012103291
564.158	150	32	7	-56.63744671545	-1.20634243360992	-1.20775311433239	0.00213582451715511	0.0474660244225811	8.8010047010519e-05	-0.00844080063029396	-0.022787027799757	-0.0925380494093693	0.00583636204084651	0.996509937135832
192.607	110	9	5	34.5250442859905	0.742067177512104	0.741213683730997	0.00334496812139086	1.67753248180825	-0.000241665978242908	-0.0182655562265034	-0.125543209179681	0.115538358463639	0.0237213457160635	1.03377151387562
10.652	90	39	5	-71.0524924685177	-1.53060555013669	-1.53590273241222	0.0169305769605894	-2.37257326773453	0.000956342852747197	-0.0395872632743576	0.370472991678339	-0.261135733374914	0.0280949976071973	1.00085865419466
45.689	160	24	7	24.3121050611308	0.519567878561133	0.518598010924404	0.000851884869552431	0.187876050795216	-0.00029875217558029	-0.00222128499043827	0.0265673923157098	0.0582651677369413	0.0124654683249537	1.02787259004062
42.568	230	45	7	23.8611020197183	0.512962439684182	0.511995981990462	0.00162508679830624	-0.0937876235395795	-0.000337973582311085	0.0156676867807127	-0.00105846843096401	0.0804728279324797	0.0241083248303831	1.04028058768592
20.456	40	13	8	-67.59065447471	-1.4539307347172	-1.45810131543111	0.0137092576880642	0.175270954280347	0.000854032407239177	0.0363770575077534	-0.302376385044279	-0.23484480094347	0.0252850674305516	1.00269882075685
635.192	60	17	6	-91.0694426231957	-1.94342315839657	-1.95741036451846	0.00917056518837611	-2.13265035400676	-0.000150074087521267	0.0299567561486689	0.139036520554451	-0.192904587955006	0.00961886228477683	0.95341407660976
1002.273	230	32	7	-13.8267618875658	-0.294916371010763	-0.294228360920709	0.000189324760646874	0.0597847016176624	-0.000110539550700204	-0.00159499537150898	-0.00262056622322836	-0.0274548676896073	0.00863186423903523	1.02773189417646
1177.047	230	23	6	12.7307394202049	0.272356616455765	0.271712361665293	0.000274302796915512	0.202030513413049	0.000166423989981851	-0.00205145759059109	-0.027071363843737	0.0330458236324327	0.0145759716391806	1.03420138648166
507.638	120	0	6	37.0041842631063	0.798067968869423	0.797326008651041	0.0049843403329918	1.27847751855493	7.11447710656896e-06	-0.0346332355493725	-0.0206236492680162	0.141068448681222	0.0303529969687453	1.03900571417437
215.689	150	35	5	-14.9873216814701	-0.321517637782995	-0.32078099459577	0.000527165635422722	-0.505074702789252	0.000127555379926212	-0.00591056091419645	0.0757427384273139	-0.0458149660261067	0.019990685283853	1.03929581572723
526.48	120	26	6	-52.1482700457036	-1.11116664336877	-1.11183591718207	0.00205863513035334	-1.00395860422246	7.4139564470618e-05	0.000220625162991023	0.101899385498541	-0.0907990259045381	0.00662512612668078	1.0018317652528
26.895	60	19	6	-46.1691084778314	-0.987764384207508	-0.987702790142296	0.003627987265883	-1.26008884811187	0.000546873745700398	0.00980456241265952	0.0620647534293907	-0.120458039480664	0.0146557153619224	1.01538011834632
883.877	280	26	7	66.4278128943671	1.41557801539676	1.41923584624019	0.00344460400876196	-0.00467722612356323	0.00038988586430187	-0.00570515197341251	0.0378790373629032	0.117684809743609	0.00682897802349985	0.986301877671903
9.104	120	53	8	-121.32404875998	-2.62881409071654	-2.66958443005796	0.0707658817516239	3.07235914135854	0.00197616958066069	-0.109653356271275	-0.281025450888605	-0.540288524744543	0.0393486609954995	0.92037309307368
103.568	230	29	8	61.4755952089693	1.31567147719999	1.31814444388506	0.00672555956949857	-0.745319556290977	-0.000733799515354117	0.00160954128517004	0.21625815110017	0.164327311995671	0.0153036777325594	1.00039919559752
169.583	230	28	7	70.3256838515246	1.50069802350441	1.50553933988367	0.0054280642484286	0.317093592488932	-0.000693387103104252	0.00279825693591683	0.057163709761711	0.147826155706501	0.0095488573844218	0.983958001743094
429.504	40	17	6	-93.6096527070272	-1.99787653846771	-2.01337993969657	0.00993909730956679	-2.34595479276813	0.000266057169847112	0.0292995519178939	0.133535922381127	-0.2009372976633	0.00986200832728024	0.94939633915701
223.639	140	26	8	-28.614335120503	-0.611677438597921	-0.610698208527058	0.00123265759664765	0.325951773325382	0.00025880075134046	0.00254775020261164	-0.103394736497384	-0.0701060354085317	0.0130068361204771	1.02624814204331
145.585	360	42	8	144.132462293862	3.09333296653134	3.16362189085597	0.0508669997203079	-2.85318677230535	-0.00174406915009341	0.069907597224778	0.404474402599953	0.461323904285218	0.0208211539964755	0.853246983319189
985.968	210	17	6	29.1549979487681	0.623366598443562	0.622391621062365	0.00132179819877608	0.603672541677299	0.000272305710899069	-0.0104271321094072	-0.0497010244425416	0.0725993584454065	0.0134235942396239	1.02637862752923
500.922	260	36	8	34.1742942013622	0.729793655211063	0.728920592488927	0.0014826729296008	-0.653118383056199	-0.000128008318771651	0.00824877929553873	0.10010354839132	0.076918855044664	0.0110127523911359	1.02086477508136
226.652	250	45	7	28.2351638661656	0.60564501902147	0.604664097379551	0.00184776099519574	-0.152281654829572	-0.000283533276039382	0.0180482872736617	-0.00381380355224636	0.0858319394885489	0.0197517492209603	1.03346473434242
1051.168	200	20	7	-7.56810336732141	-0.161682835459264	-0.161280607500917	7.81416893040516e-05	-0.014511468398133	-7.58842758862052e-05	0.00235117945783421	-0.00617647059709137	-0.0176355751262877	0.0118155238304356	1.0323241868349
68.093	150	15	7	42.717171972985	0.914724974902887	0.914342254549947	0.00348915756983259	0.537650507202152	-0.000475830902382407	-0.0175953167226928	0.0673154417642039	0.118088754045111	0.0164064705480036	1.0200895754216
1547.159	250	28	8	-37.6959492486542	-0.811427609861406	-0.810717845565284	0.00450191804004327	0.881805933397904	-0.000756281653322131	0.00466260122606461	-0.109157079245007	-0.134075288313346	0.0266219320103341	1.03456749472872
393.774	100	27	6	-64.2509696093965	-1.36960220340534	-1.37268827343569	0.00350921856103481	-1.27024783561095	0.000282105097075299	-0.00264332083138059	0.124955908361735	-0.118744275524702	0.00742751859043242	0.989504899202405
804.282	260	17	8	72.4047118824991	1.54943858224622	1.55503385140235	0.0092235090626542	-0.800956614774263	0.000317519495001328	-0.0327790750720428	0.276939486085454	0.192771828418601	0.015135058917487	0.9865054066637
801.577	210	32	8	-27.8770522231154	-0.594882546550402	-0.593899444348633	0.000855014515752342	0.537086977383262	-8.73436956668752e-05	-0.00214823308181253	-0.0834679253533667	-0.0583846164288932	0.0095718088744869	1.02311269287318
450.562	290	46	9	23.6885070864364	0.510067233456521	0.509102378694039	0.00182034924208772	-0.982668099285123	-0.000147295736242839	0.0130784168005054	0.123378043750242	0.0851696877485059	0.0272252664922636	1.04367699911193
26.598	220	47	8	-2.60447286815314	-0.0561504531582475	-0.0560074795058947	2.40913636477422e-05	0.0568532152166447	3.97413849010361e-05	-0.0017663887366237	-0.00681174343007021	-0.00979159519013777	0.029657855025047	1.05179959876091
179.061	70	19	1	6.34598324062389	0.141479935737932	0.141125762445774	0.000510657772834704	0.752367877344848	-4.16932301577959e-05	0.000326009717401569	-0.103507895736635	0.0450823365130931	0.0925976819217827	1.12436815451988
345.687	110	22	8	-55.5046575787934	-1.18618778616627	-1.18742774723885	0.0044472447092452	0.562971772043409	0.000336111662288418	0.0132923291768724	-0.209166014031071	-0.133514752307238	0.0124849794765309	1.00421413119817
295.84	250	55	9	-33.48476953076	-0.726661105021802	-0.725783319585856	0.00583282196529101	1.54049179242141	0.00035270762819558	-0.0301460677175378	-0.162925301349421	-0.152561315131203	0.0423153006637532	1.05433083636918
2271.86	320	31	5	-6.05533682007988	-0.133768780423567	-0.133433188278165	0.000366983848609329	-0.124542377043834	-0.000238592832808619	-0.000580837753746348	0.037570067057297	-0.0382175257403035	0.0758151908744536	1.1039983110619
1134.575	300	39	8	10.2844945768548	0.220232036085593	0.219696685977596	0.000202794728367207	-0.267029976177285	0.000102069124120589	0.00307654451576494	0.0254054614923329	0.0284119693986933	0.0164494860917684	1.0367146488176
601.434	180	21	6	18.3263986222942	0.390668838406333	0.38982276380373	0.000288510431559855	0.392745885711029	1.09629391980094e-05	-0.00339718599368537	-0.0315707788792583	0.0338976179751199	0.00750468442846797	1.02518946357359
45.298	180	36	6	15.0225281861939	0.321803175424325	0.32106602856114	0.000451148105341227	0.266634776996375	-0.00019235661220627	0.00582196415438204	-0.0342881795040689	0.042383185542495	0.0171275653734611	1.03626444695896
759.518	200	21	7	13.82113071818	0.294604439694965	0.293917019369395	0.000160450471739781	0.0507705037643497	4.91050583721181e-05	-0.00347662827153106	0.0124494380217177	0.0252746960895514	0.0073404509262007	1.02639870667025
832.869	320	44	7	50.1439649866102	1.07279383440115	1.07320912728674	0.00427373426860702	-0.484356686634	0.000169859263114167	0.0277352294681726	-0.018948566008527	0.13079822244658	0.0146363074833857	1.01171627099319
56.894	140	27	7	-6.74130491624487	-0.144030084642013	-0.143669794320641	6.27926670743566e-05	-0.0402644536373334	8.27230738387374e-05	-9.07830745974779e-05	-0.00623038641138722	-0.0158087202644332	0.0119628801107128	1.03259188119764
709.399	100	16	6	-54.0010656728495	-1.15300012964483	-1.15397523437596	0.00358713686949726	-1.26388503426761	-0.000180852677150402	0.0199943192481039	0.0815716119581893	-0.119886726476737	0.0106779264701696	1.00398041795138
56.895	120	33	6	-35.85960561958	-0.767281943778982	-0.766474076587786	0.0022218598762825	-0.691445700664487	0.00044056377445787	-0.0100328214481909	0.0760200542423338	-0.094173957543653	0.0148716622348021	1.02368713760318
767.134	230	33	8	-8.32078936086445	-0.177561957244685	-0.177122660236838	7.62119924609059e-05	0.162627910138824	-1.91674273314538e-05	-0.000955890572774473	-0.0246042000389877	-0.0174166994025094	0.00957644722356145	1.02987713994935
503.172	150	21	7	-14.4189838930267	-0.307287983799183	-0.306576941341978	0.000165279346061659	-0.0822847909708643	2.92496813836037e-05	0.00333842109487347	-0.0147847621286871	-0.0256527068198433	0.0069527614574247	1.02583808618868
700.929	250	35	9	-0.522175057150953	-0.0111927920475605	-0.0111642060616727	5.86159907427492e-07	0.0193136899900639	-1.12762870230673e-07	-7.17939415352903e-05	-0.00294384233128136	-0.00152731092892476	0.018371573626013	1.03977076723856
910.851	190	26	7	-25.8618703793228	-0.551208611599589	-0.550227304022826	0.000547716407789539	0.00735986250452403	-0.000167030254258769	0.00227609589740498	-0.014411941054023	-0.0467233544514449	0.00715918159218489	1.02167137779221
888.569	240	14	6	77.5249705454226	1.65823939956129	1.66572963395041	0.00991558458733924	1.79598136784094	0.000577288791042744	-0.0353678632749056	-0.115929469126991	0.20005363173769	0.0142188465241273	0.978500901832304
800.615	250	34	6	27.6424270467654	0.589793869783514	0.58881010570262	0.000816071564881511	0.35116785098254	0.000108713280079322	0.0070602082473499	-0.0698093400656087	0.0570386344172697	0.00929675347092029	1.02295471075072
1500	230	11	8	3.55336211943386	0.076973429178868	0.0767779777633553	5.98793320472375e-05	-0.0484133169477038	7.32776121743506e-05	-0.00261873523181652	0.0138686728902806	0.0154370497401828	0.0388547649408914	1.06180388142
785.694	110	20	9	-97.2060597036308	-2.08804417375658	-2.1062689507417	0.0251345530959372	2.86083261398001	-0.000318391881825113	0.039138457660534	-0.626108462185432	-0.319845115680166	0.0225398415698702	0.954350240380151
